"group";"sex";"nationality";"age";"house_size";"A";"single";"married";"separated";"widowed";"divorced";"edu0";"edu1";"edu2";"edu3";"y";"p_score"
19;0;1;74;5;1;0;0;0;1;0;0;1;0;0;9,13952441106399;0,874875139323818
19;1;1;47;3;1;0;1;0;0;0;0;0;1;0;9,95818878330621;0,944186450000562
19;1;1;60;1;1;1;0;0;0;0;0;0;1;0;9,89090877032927;0,955412339790986
19;1;1;57;2;1;0;0;1;0;0;0;1;0;0;10,0679279682713;0,866089249358475
19;0;1;47;1;1;1;0;0;0;0;0;0;1;0;9,57373270366244;0,854038638620986
19;1;1;65;1;1;1;0;0;0;0;0;0;1;0;9,18080856937014;0,964399207300578
19;1;1;46;3;0;0;1;0;0;0;0;0;1;0;10,1065508380161;0,941663316182712
19;1;1;68;2;1;0;1;0;0;0;0;0;0;1;10,4290047251437;0,977771616064732
19;1;1;72;2;1;0;1;0;0;0;0;1;0;0;9,4307602173688;0,951162405562341
19;1;1;32;1;1;1;0;0;0;0;0;0;0;1;9,87153238129458;0,853111692511427
19;0;0;40;1;1;0;0;0;0;1;0;0;0;1;9,0762373874527;0,846291795173233
19;1;1;66;2;1;0;1;0;0;0;0;0;1;0;9,55364634817596;0,975461435610665
19;1;1;63;2;1;0;1;0;0;0;0;0;1;0;10,2971949195188;0,971859290359709
19;1;1;65;2;1;1;0;0;0;0;0;0;1;0;10,3163695318617;0,96563328378787
19;0;1;73;1;1;0;0;0;1;0;0;1;0;0;9,34522085417;0,85216029615454
19;1;1;55;2;1;0;1;0;0;0;0;0;1;0;10,360237066209;0,959568374533897
20;1;1;48;4;1;0;1;0;0;0;0;0;1;0;7,6441535015364;0,948424501794902
20;1;1;45;4;0;0;1;0;0;0;0;1;0;0;8,62899009181811;0,855234737053883
20;1;1;56;3;1;0;1;0;0;0;0;0;1;0;10,1666399678696;0,962684601454866
20;1;1;39;2;1;1;0;0;0;0;0;0;0;1;10,1891175208618;0,893214855898507
20;1;0;52;1;1;0;1;0;0;0;0;0;1;0;9,40960098282706;0,913524415364774
20;1;1;48;1;1;1;0;0;0;0;0;1;0;0;10,1222615713324;0,818642913058113
20;1;1;46;2;1;0;1;0;0;0;0;0;1;0;11,1484007444216;0,939622319689111
20;1;1;36;4;1;0;1;0;0;0;0;0;0;1;9,79950175318935;0,913452070070508
20;1;1;53;2;1;0;1;0;0;0;0;0;1;0;10,2946959594509;0,955769013361091
41;1;1;66;3;1;0;1;0;0;0;0;1;0;0;9,95693352824175;0,938451214152913
41;0;0;39;1;1;1;0;0;0;0;0;0;0;1;10,4784703747454;0,682823631282137
41;0;1;29;1;0;1;0;0;0;0;0;1;0;0;9,27049429479593;0,481954543831586
41;1;1;81;1;1;0;0;0;1;0;0;1;0;0;9,95967883218587;0,943494143658635
41;0;1;30;2;0;0;1;0;0;0;0;0;0;1;8,63559142251221;0,788114438981292
41;1;1;40;4;1;0;1;0;0;0;0;1;0;0;9,54949607986559;0,823727819137515
41;1;1;35;2;1;1;0;0;0;0;0;0;1;0;10,2181522963178;0,873137177569918
41;1;1;36;4;1;0;1;0;0;0;0;1;0;0;9,23675044060158;0,794823523713975
41;0;1;74;1;0;0;0;0;1;0;0;1;0;0;9,24358170575598;0,857970673130848
41;1;1;80;2;0;0;1;0;0;0;0;1;0;0;9,73131432699197;0,965917912554904
41;0;1;78;1;1;0;0;0;1;0;0;1;0;0;9,61986390021185;0,879329669546802
41;0;1;80;1;1;0;0;0;1;0;0;1;0;0;9,62258246436337;0,88893200942771
41;1;1;45;4;1;0;1;0;0;0;0;1;0;0;8,95428000565498;0,85523473705388
41;1;1;40;4;1;0;1;0;0;0;0;0;1;0;10,0599620608954;0,926670358909833
41;1;1;47;4;1;0;1;0;0;0;0;1;0;0;9,56157882584605;0,866463257697923
41;0;1;75;1;1;0;0;0;1;0;0;1;0;0;9,57073837671504;0,863589246257321
41;1;1;42;2;1;0;1;0;0;0;0;0;0;1;9,99882803506314;0,928558738709384
41;1;1;36;5;1;0;1;0;0;0;0;1;0;0;9,45482131967671;0,800721174632501
41;1;1;64;2;0;0;1;0;0;0;0;1;0;0;10,2048012903422;0,930478437861761
41;1;1;69;1;1;0;1;0;0;0;0;0;1;0;9,59007733151162;0,977833937249117
41;1;1;51;4;1;0;1;0;0;0;0;0;0;1;9,50073875192219;0,955207470204486
41;0;1;48;2;1;0;0;0;0;1;0;0;1;0;10,1676450800689;0,939472585357638
41;1;1;77;2;1;0;1;0;0;0;0;1;0;0;9,91584422691012;0,960970876316061
41;1;1;81;3;1;0;1;0;0;0;0;0;0;1;10,5786744077191;0,988226239506931
41;1;1;39;6;1;0;1;0;0;0;0;0;1;0;9,25958898532744;0,928432660470027
41;1;1;48;5;1;0;1;0;0;0;0;0;1;0;9,81591657827387;0,950183726043538
41;1;1;62;2;1;0;1;0;0;0;0;1;0;0;10,1627444298422;0,92416154013741
41;1;1;65;2;1;0;1;0;0;0;0;0;0;1;10,4079731206566;0,974499729099247
41;1;1;81;1;1;0;0;0;1;0;0;1;0;0;9,81482025981996;0,943494143658635
41;1;1;70;2;1;0;1;0;0;0;0;1;0;0;9,81410974138491;0,946617079611737
41;1;1;34;3;1;0;1;0;0;0;0;0;0;1;9,90065019754883;0,902577181662327
41;1;1;34;1;1;1;0;0;0;0;0;0;1;0;10,0827210127308;0,863602341188075
41;1;1;48;3;1;0;1;0;0;0;0;1;0;0;9,77795267383028;0,867654214063048
41;1;1;49;4;1;0;1;0;0;0;0;0;1;0;9,65797613019967;0,95067052502669
41;1;1;56;2;1;0;0;0;0;1;0;1;0;0;10,2882736494359;0,943267354301621
41;1;1;66;3;1;0;1;0;0;0;0;1;0;0;9,60420512201803;0,938451214152913
41;1;1;52;4;1;0;1;0;0;0;0;0;1;0;8,98669669562029;0,95686455111684
41;1;1;51;1;1;0;0;0;0;1;0;0;1;0;9,96528795344157;0,971662220273609
41;0;1;43;3;1;0;0;1;0;0;0;0;0;1;9,67926703274951;0,826455757532348
41;1;1;37;3;1;0;0;1;0;0;0;1;0;0;10,0333211445905;0,724234908066957
41;1;1;44;1;0;1;0;0;0;0;0;0;1;0;9,33978843916307;0,910065989041213
41;0;1;78;1;1;0;0;0;1;0;0;1;0;0;9,84649383101601;0,879329669546802
41;0;1;65;2;1;0;0;0;1;0;0;1;0;0;8,30877403541829;0,804251560748652
41;1;1;68;3;1;0;1;0;0;0;0;1;0;0;9,52861226838197;0,943650439771063
41;1;1;30;3;1;0;1;0;0;0;0;0;1;0;10,0955302241463;0,884031257335643
41;0;1;41;1;0;0;0;1;0;0;0;0;1;0;8,67180090964268;0,80000987255469
41;1;1;67;3;1;0;1;0;0;0;0;1;0;0;9,93005645257827;0,941104586283192
41;1;1;55;2;1;0;1;0;0;0;0;1;0;0;9,60256262392707;0,897711286275608
41;1;1;26;2;1;0;1;0;0;0;0;0;1;0;10,1386650711375;0,85900524218735
41;1;1;56;3;1;0;1;0;0;0;0;0;1;0;9,35794107604175;0,962684601454865
41;1;1;70;2;1;0;1;0;0;0;0;1;0;0;9,76667459116404;0,946617079611737
41;0;1;77;1;1;0;0;0;1;0;0;1;0;0;9,06357899058078;0,874265029382224
41;1;1;58;2;1;0;1;0;0;0;0;1;0;0;10,1723944697889;0,909925047031736
41;1;1;81;2;1;0;1;0;0;0;0;1;0;0;10,3374321320742;0,967428290909448
41;0;1;76;2;0;0;1;0;0;0;0;1;0;0;8,69795798157758;0,921887155010024
41;1;1;54;3;1;0;1;0;0;0;0;0;1;0;9,835422821622;0,959165610777802
41;0;1;75;1;1;0;0;1;0;0;0;1;0;0;9,44232472795587;0,879298562802062
41;1;1;65;2;1;0;1;0;0;0;0;0;1;0;10,5327182405919;0,974313670727269
41;1;1;48;1;1;0;0;1;0;0;0;0;1;0;9,69977891386053;0,917060771080654
41;0;1;64;1;1;0;0;0;1;0;0;0;1;0;10,0654363195221;0,910882272177952
41;0;1;45;3;1;0;0;1;0;0;0;0;1;0;9,79410662026784;0,838489737013582
41;1;1;80;2;1;0;1;0;0;0;1;0;0;0;10,060291851115;0,876666121450162
41;1;1;45;4;1;0;1;0;0;0;0;1;0;0;9,51181968055264;0,85523473705388
41;1;1;45;3;1;0;1;0;0;0;0;1;0;0;9,26045241350921;0,850649495613903
41;0;1;61;2;1;1;0;0;0;0;0;0;0;1;10,3830701565622;0,921804264228005
41;1;1;46;1;1;1;0;0;0;0;0;0;0;1;10,113788995837;0,918015368768735
41;1;1;44;1;0;0;1;0;0;0;0;1;0;0;9,32366905728319;0,834753419456593
41;0;1;62;1;1;0;0;0;1;0;0;0;1;0;8,99168672593482;0,902970494105323
41;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,75006438559052;0,967428290909448
41;1;1;60;1;1;1;0;0;0;0;0;0;0;1;11,4152575077921;0,955729088559854
41;0;1;53;2;1;0;0;0;0;1;0;0;1;0;9,89595928611534;0,951509131806105
41;1;1;69;3;1;0;1;0;0;0;0;1;0;0;9,64361518072361;0,946092548162898
41;0;1;81;1;0;0;0;0;1;0;1;0;0;0;9,42786818450476;0,677802818642507
41;1;1;81;2;1;0;1;0;0;0;0;0;1;0;9,93459854756118;0,987702910309604
41;1;1;38;4;1;0;1;0;0;0;0;1;0;0;9,13397344006222;0,809695103553299
41;1;1;62;1;1;0;0;0;1;0;0;1;0;0;9,7291936874294;0,8726205067298
41;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,82644450803782;0,893477842508562
41;1;1;43;1;1;0;0;1;0;0;0;0;0;1;10,0934878852571;0,898080353540501
41;1;1;43;4;1;0;1;0;0;0;0;0;1;0;8,28927636136133;0,93567404224545
41;1;1;71;4;1;0;1;0;0;0;0;1;0;0;9,15114223225022;0,95236635587939
41;1;1;55;4;1;0;1;0;0;0;0;1;0;0;9,99730571073868;0,904232705971137
41;0;1;79;1;1;0;0;0;1;0;0;0;1;0;10,1420712883382;0,95381479552337
41;1;1;70;2;1;0;1;0;0;0;0;1;0;0;9,90585142289179;0,946617079611737
41;0;1;81;1;1;0;0;0;1;0;0;0;0;1;10,274119640804;0,958075308047811
41;0;0;50;5;0;0;0;0;0;1;0;0;0;1;8,07620452723903;0,91059681959615
41;1;1;58;4;1;0;1;0;0;0;0;0;0;1;10,2195675595084;0,967331165354952
41;1;1;52;4;1;0;1;0;0;0;0;0;1;0;9,60124667986322;0,95686455111684
41;1;1;55;3;0;0;1;0;0;0;0;0;0;1;10,7552504298825;0,961242045970111
41;1;1;42;1;1;0;1;0;0;0;0;1;0;0;10,4332919348999;0,821408132638731
41;1;1;57;1;1;0;0;0;1;0;0;0;0;1;11,2044146389347;0,936562515612431
41;0;1;40;1;1;1;0;0;0;0;0;0;1;0;10,7947065999813;0,808207121566312
41;1;1;59;3;1;0;0;0;1;0;0;0;1;0;9,62486432457269;0,945401202643041
41;0;1;53;1;1;0;0;0;1;0;0;0;0;1;9,17699039229463;0,860100238410156
41;0;1;56;3;1;0;1;0;0;0;0;0;1;0;9,17388383496557;0,928365081473391
41;1;1;75;2;1;0;1;0;0;0;0;1;0;0;9,63014659757406;0,957297443244828
41;1;1;49;4;1;0;1;0;0;0;0;0;1;0;9,81239671950556;0,95067052502669
41;1;1;55;4;1;0;1;0;0;0;0;1;0;0;9,19083130158796;0,904232705971137
41;1;1;81;1;1;0;0;0;1;0;0;0;1;0;10,2441652196399;0,978333174972935
41;0;1;63;1;1;1;0;0;0;0;0;0;1;0;9,71619365411562;0,925316692938262
41;1;1;68;4;1;0;1;0;0;0;0;0;0;1;9,88450858593833;0,979306447640624
41;1;1;44;5;1;0;1;0;0;0;0;1;0;0;9,70571649544526;0,853950832288045
41;1;1;46;4;1;0;1;0;0;0;0;1;0;0;9,53538704038793;0,860944000067117
41;1;1;56;5;1;0;1;0;0;0;0;0;1;0;9,41273684987335;0,965224114628092
41;1;1;56;4;1;0;1;0;0;0;0;0;0;1;10,3755390833992;0,964234084424204
41;1;1;65;1;1;1;0;0;0;0;0;0;0;1;11,4369942933364;0,964654475608824
41;1;1;73;4;1;0;1;0;0;0;0;0;1;0;9,73903734756114;0,983439132347272
41;0;1;71;2;1;0;0;0;1;0;0;1;0;0;10,0173815543609;0,84480502107223
41;1;1;41;5;1;1;0;0;0;0;0;0;0;1;10,4516812127709;0,91112615528195
41;1;1;65;3;1;0;1;0;0;0;0;1;0;0;10,0404412075349;0,935686470778505
41;1;1;46;3;1;0;1;0;0;0;0;0;1;0;10,329426812744;0,941663316182709
41;0;1;51;1;1;1;0;0;0;0;0;0;1;0;10,0232242341385;0,875903423886393
41;1;1;70;4;1;0;1;0;0;0;0;0;1;0;9,57038961655386;0,980985247142791
41;1;1;54;2;1;1;0;0;0;0;0;1;0;0;10,0496348619507;0,861174579645387
41;0;1;72;1;1;0;0;0;1;0;0;0;1;0;9,47554674766278;0,937001729521496
41;1;1;77;1;1;0;0;0;1;0;0;1;0;0;9,5544264070745;0,93262220211169
41;0;1;51;1;1;1;0;0;0;0;0;0;1;0;9,44801779306743;0,875903423886393
41;1;1;59;4;1;0;1;0;0;0;0;0;1;0;9,87102634238075;0,968554500250046
41;0;1;47;1;1;0;0;0;0;1;0;0;1;0;9,13970329237674;0,934549701479922
42;1;0;41;4;1;0;1;0;0;0;0;0;1;0;9,52170409299564;0,875591495225926
42;1;1;63;2;1;0;0;0;1;0;0;1;0;0;10,4042022325514;0,881611352320743
42;1;1;34;3;1;1;0;0;0;0;0;0;1;0;9,73805588867264;0,871988281882205
42;1;0;39;3;1;0;1;0;0;0;0;0;1;0;9,94779147809265;0,860684914508814
42;1;1;65;2;1;0;1;0;0;0;0;1;0;0;9,43906830158429;0,933451143434559
42;0;1;52;2;1;0;0;1;0;0;0;0;1;0;10,4536300386791;0,8742100959351
42;1;0;43;4;1;0;1;0;0;0;0;1;0;0;9,25749654858141;0,74083012405073
42;1;1;63;1;1;0;0;1;0;0;0;0;1;0;10,5510357217779;0,957156797569272
42;1;1;72;1;1;1;0;0;0;0;0;1;0;0;9,39490940131062;0,932927130778121
42;1;1;62;3;1;0;1;0;0;0;0;1;0;0;9,72112599494215;0,926684390751248
42;0;0;68;1;1;0;0;0;0;1;0;0;1;0;8,38480400337049;0,953080949670667
42;0;1;69;1;1;0;0;0;1;0;0;1;0;0;9,32536404854496;0,826938715160012
42;1;1;63;2;1;0;1;0;0;0;0;0;1;0;10,673719223325;0,971859290359709
42;0;1;51;1;0;1;0;0;0;0;0;1;0;0;9,45006568288207;0,722996375363701
42;0;1;65;2;1;0;0;1;0;0;0;1;0;0;10,2133957837461;0,825412836450612
42;0;1;57;1;1;0;0;0;1;0;0;1;0;0;9,99551963798262;0,731333961443408
42;0;1;65;6;1;0;1;0;0;0;0;1;0;0;9,50678235116584;0,890777501722219
42;1;1;56;1;1;1;0;0;0;0;0;0;1;0;9,18778796750567;0,946703971664811
42;1;1;52;3;1;0;1;0;0;0;0;1;0;0;9,45383541953829;0,887747485700416
42;0;1;77;1;0;0;0;0;1;0;0;1;0;0;9,00871366412422;0,874265029382231
42;1;1;57;4;1;0;1;0;0;0;0;1;0;0;9,53482677895001;0,912051587757687
42;0;1;78;1;1;1;0;0;0;0;0;0;0;1;9,85503233226672;0,961863285594324
42;1;1;43;1;1;0;0;1;0;0;0;0;1;0;9,56085638859933;0,897395421655248
42;1;1;54;5;0;0;1;0;0;0;0;0;1;0;9,40236470423152;0,961935140794229
42;1;1;48;3;1;0;1;0;0;0;0;1;0;0;9,55009293671897;0,867654214063055
42;1;1;76;2;1;0;1;0;0;0;1;0;0;0;9,97434978694162;0,854913458000787
42;0;1;60;1;1;1;0;0;0;0;0;0;1;0;10,1624614608512;0,914994999858283
42;0;1;48;2;1;0;0;1;0;0;0;0;0;1;9,83467323653577;0,853035134933564
42;1;1;58;4;1;0;1;0;0;0;0;1;0;0;9,39714461981421;0,915740865757091
42;1;1;52;1;1;1;0;0;0;0;0;0;1;0;10,0915840687728;0,93640798779388
42;0;1;45;1;1;1;0;0;0;0;0;0;0;1;10,4751166056609;0,842946193417256
42;1;1;41;3;1;0;1;0;0;0;0;1;0;0;8,38708450606922;0,825223033676998
42;0;1;69;2;1;1;0;0;0;0;0;0;1;0;9,78101855507741;0,944526561073275
42;0;1;32;2;0;1;0;0;0;0;0;1;0;0;5,83571001767628;0,526229876819564
42;0;1;77;1;1;0;0;0;1;0;0;1;0;0;9,72657136040072;0,874265029382231
42;1;1;52;4;1;0;1;0;0;0;0;0;1;0;10,1471550395685;0,956864551116842
42;1;1;49;4;1;0;1;0;0;0;0;0;1;0;9,93885469637342;0,950670525026693
42;0;1;70;3;1;0;0;0;1;0;0;1;0;0;9,98943586467249;0,843445548974859
42;1;1;61;2;1;0;1;0;0;0;0;0;0;1;9,80104869079899;0,96939989953607
42;1;1;67;2;1;0;1;0;0;0;0;1;0;0;9,26280631219578;0,939045307144454
42;0;1;43;1;1;1;0;0;0;0;0;0;0;1;9,89736887152795;0,830127908684617
42;1;1;37;3;1;0;1;0;0;0;0;0;0;1;9,73772808404115;0,914265419882991
42;1;1;35;3;1;0;1;0;0;0;0;0;1;0;10,0324669336461;0,905989673289788
42;1;1;59;2;1;0;1;0;0;0;0;1;0;0;10,0979572431285;0,913695088416228
42;1;1;66;2;1;0;1;0;0;0;0;1;0;0;9,27743811550868;0,936305438897725
42;1;1;73;2;1;0;1;0;0;0;0;1;0;0;9,61806958173741;0,953295069346164
42;1;1;72;2;1;0;1;0;0;0;0;1;0;0;9,9083755866089;0,951162405562341
42;1;1;58;3;1;0;1;0;0;0;0;0;1;0;10,1422200732044;0,965911113378684
42;1;1;45;3;1;0;1;0;0;0;0;1;0;0;9,42625787819865;0,850649495613911
42;1;1;44;3;1;0;1;0;0;0;0;1;0;0;9,85779259344846;0,844593861870765
42;1;1;70;2;1;0;1;0;0;0;0;0;0;1;9,43011826581409;0,979721094230268
42;1;0;43;6;1;0;1;0;0;0;0;1;0;0;9,19689555542678;0,75461956967066
42;1;1;51;3;1;0;1;0;0;0;0;0;1;0;9,73746576341798;0,953285873772302
42;1;1;76;3;1;0;1;0;0;0;0;0;1;0;9,70686421103131;0,985052133085644
42;1;0;31;3;1;1;0;0;0;0;0;0;1;0;9,69799971771033;0,75874093015054
42;0;1;63;1;1;0;0;0;1;0;0;1;0;0;9,63560810738053;0,782916325698141
42;1;1;57;4;1;0;1;0;0;0;0;1;0;0;10,2657806848575;0,912051587757687
42;1;1;62;2;1;0;1;0;0;0;0;0;1;0;10,2532520074019;0,970548126088647
42;0;1;54;1;1;0;0;0;0;1;0;1;0;0;10,521075708675;0,879973981910456
42;0;1;77;1;1;1;0;0;0;0;0;0;0;1;9,97296697230593;0,960105494679454
42;0;1;41;1;0;0;0;0;1;0;0;0;0;1;10,1670049979886;0,777894609151686
42;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,38725846716383;0,96742829090945
42;1;1;34;2;1;0;1;0;0;0;0;0;0;1;10,7071768012197;0,89931491332577
42;0;1;49;2;1;0;0;0;1;0;0;0;1;0;9,83504398087069;0,839923489653482
42;0;0;58;1;1;0;1;0;0;0;0;1;0;0;9,16951837745593;0,722217994728553
42;1;1;46;1;1;0;0;1;0;0;0;0;1;0;9,7435535146198;0,909643101970595
42;0;1;58;1;0;0;0;0;1;0;0;1;0;0;9,48592455922983;0,740446666991732
42;1;1;63;3;1;0;1;0;0;0;0;1;0;0;9,68109372011246;0,929807089464291
42;1;1;69;1;1;0;0;1;0;0;0;0;1;0;10,4949341782697;0,967319873238245
42;0;1;52;2;1;0;0;0;1;0;0;1;0;0;7,97819669079784;0,690724316619124
42;0;1;61;1;1;1;0;0;0;0;0;0;0;1;10,0553499018454;0,919128139633645
42;1;1;75;2;1;0;1;0;0;0;0;1;0;0;9,8528256377339;0,95729744324483
42;1;1;51;3;1;0;1;0;0;0;0;0;1;0;10,2758936656422;0,953285873772302
42;1;1;36;1;1;0;0;1;0;0;0;0;1;0;9,71135805475109;0,86299386436893
42;1;1;61;1;1;1;0;0;0;0;0;1;0;0;9,66427813353513;0,892520952082292
42;0;1;81;1;1;1;0;0;0;0;0;0;0;1;9,83745458193169;0,966701126370632
42;0;1;46;3;1;0;0;1;0;0;0;1;0;0;9,20118750085646;0,66798860927564
42;1;1;65;1;1;0;0;0;1;0;0;1;0;0;10,0179762790208;0,887454625287294
42;1;1;74;2;1;0;1;0;0;0;0;1;0;0;9,60476700163326;0,955338975781954
42;0;1;30;1;0;0;0;1;0;0;0;0;0;1;9,91660119168151;0,706412463461144
42;1;1;67;2;1;0;1;0;0;0;0;0;0;1;10,3589061691361;0,976729329584846
42;1;1;64;4;0;0;1;0;0;0;0;0;0;1;10,4428306598605;0,975143399496712
42;0;1;48;4;1;0;1;0;0;0;0;0;1;0;9,91752851523588;0,902320504438057
42;1;1;43;4;1;0;1;0;0;0;0;0;1;0;9,83910140058978;0,935674042245454
42;1;1;57;3;1;0;1;0;0;0;0;0;1;0;9,31780367522571;0,964332975947773
42;0;1;35;3;0;0;1;0;0;0;0;0;1;0;7,78322401633604;0,828799930894243
42;1;1;80;2;1;0;1;0;0;0;0;1;0;0;9,34487126493379;0,965917912554906
42;0;1;47;1;1;1;0;0;0;0;0;0;0;1;10,4692841995466;0,854966220615717
42;1;1;62;3;1;0;1;0;0;0;0;1;0;0;9,61152968522156;0,926684390751248
42;1;1;71;2;1;0;1;0;0;0;0;0;0;1;10,4636555688225;0,980632037597608
42;0;1;76;1;1;0;0;0;1;0;0;1;0;0;8,38434727808281;0,86901948477484
42;1;1;63;4;1;0;0;0;0;1;0;0;1;0;9,65559013675569;0,985329979271325
42;0;1;81;1;1;0;1;0;0;0;0;1;0;0;9,3540077217886;0,935000147410708
42;1;1;61;2;1;0;1;0;0;0;0;0;1;0;9,65954587879735;0,969177808034863
42;1;1;68;2;1;0;1;0;0;0;0;0;1;0;9,78143290652882;0,977608881931826
42;1;1;43;2;1;0;1;0;0;0;0;0;1;0;9,83019975694564;0,931130598982453
42;1;1;56;1;0;0;0;1;0;0;0;0;0;1;10,4354678303745;0,941895369929077
42;0;1;44;4;1;0;1;0;0;0;0;0;0;1;10,5184929951217;0,885256442526809
42;0;1;50;2;1;0;0;1;0;0;0;0;1;0;9,98091144950093;0,863530376644701
42;1;1;75;3;1;0;0;0;1;0;0;1;0;0;10,694509802575;0,931312034092162
42;1;1;58;2;1;0;1;0;0;0;0;1;0;0;9,75784501980787;0,909925047031741
42;1;1;44;4;1;1;0;0;0;0;0;0;1;0;9,89545538083886;0,918647838681768
42;1;1;59;4;1;0;1;0;0;0;0;0;1;0;9,29171997852512;0,968554500250048
42;1;1;44;3;1;0;1;0;0;0;0;0;1;0;10,3698561107218;0,936293121835641
42;1;1;49;4;1;0;1;0;0;0;0;0;0;1;9,80537126564338;0,951019232488964
42;0;0;47;2;1;1;0;0;0;0;0;0;1;0;9,19136140537838;0,76332544776382
42;1;1;50;4;0;0;1;0;0;0;0;1;0;0;9,82262450847869;0,881917394676725
42;0;1;78;1;1;0;0;0;1;0;0;1;0;0;10,0541034208433;0,879329669546809
42;1;1;48;3;1;0;1;0;0;0;0;1;0;0;9,27263679837178;0,867654214063055
42;1;1;44;4;1;0;1;0;0;0;0;0;1;0;8,9020667896942;0,938439284752447
42;1;1;79;2;1;0;1;0;0;0;0;0;1;0;10,388153988919;0,98651018524341
42;0;1;57;1;1;0;1;0;0;0;0;0;1;0;8,21797820315073;0,926601247379548
42;1;1;68;2;1;0;1;0;0;0;0;0;0;1;10,1146125021308;0,977771616064732
42;1;1;67;2;1;0;1;0;0;0;0;0;1;0;10,3599414641292;0,976559147800083
42;0;1;69;2;1;0;0;0;1;0;0;1;0;0;10,1707883304236;0,832108231647808
42;1;1;59;3;1;0;1;0;0;0;0;1;0;0;10,1447853144304;0,916534671585363
42;0;1;48;1;1;0;1;0;0;0;0;0;1;0;9,67746486047107;0,89221836202936
42;1;1;69;2;1;0;1;0;0;0;0;0;0;1;9,8691031256743;0,978768233632315
42;0;1;56;1;1;0;0;0;0;1;0;0;0;1;10,8743422244006;0,956405347241295
42;1;1;59;2;1;0;1;0;0;0;0;0;1;0;10,2927103546558;0,966249685016623
42;1;1;60;3;1;0;1;0;0;0;0;1;0;0;8,21851757748959;0,920052376789949
42;1;1;49;1;1;1;0;0;0;0;0;1;0;0;9,78256208460725;0,825500839677834
42;0;1;64;2;1;0;0;0;1;0;0;1;0;0;9,74026249143316;0,796764125742206
42;1;1;48;1;1;0;0;0;0;1;0;0;1;0;9,82081221586722;0,967520937634828
42;1;1;73;2;1;0;1;0;0;0;1;0;0;0;7,85088266480985;0,836580045479935
42;1;1;69;2;0;0;1;0;0;0;1;0;0;0;9,01829165946404;0,809295294272137
42;1;1;37;4;1;1;0;0;0;0;0;1;0;0;9,78837060283704;0,750458882662583
42;0;1;32;2;1;1;0;0;0;0;0;0;1;0;10,0094678760734;0,750229756487648
42;0;0;35;2;1;0;1;0;0;0;0;0;1;0;10,0435972605208;0,712671320934837
42;1;1;36;3;1;0;1;0;0;0;0;0;1;0;9,90270947190989;0,909908119465087
42;1;1;42;5;1;0;1;0;0;0;0;0;1;0;9,52921359545913;0,935049364000265
42;1;1;78;2;1;0;1;0;0;0;0;1;0;0;9,97170679151327;0,962692019316303
42;1;1;60;1;1;1;0;0;0;0;0;0;1;0;10,0594223541569;0,955412339790986
42;1;1;55;4;1;0;1;0;0;0;0;1;0;0;9,65653787059028;0,904232705971142
42;0;1;33;1;1;1;0;0;0;0;0;0;0;1;9,37245922145262;0,753549017992244
42;1;1;58;4;1;0;1;0;0;0;0;0;1;0;9,61876110790998;0,96709456891084
42;1;1;69;2;1;0;1;0;0;0;0;1;0;0;7,07777930768447;0,944197331924248
42;1;1;60;1;1;1;0;0;0;0;0;1;0;0;10,240352569152;0,887939405293206
42;1;1;64;2;1;1;0;0;0;0;0;1;0;0;9,18049952996516;0,908377500019382
42;0;1;60;4;1;0;0;0;1;0;0;1;0;0;9,88654040950149;0,77760205050737
42;1;1;60;1;1;1;0;0;0;0;0;0;1;0;9,19826779074191;0,955412339790986
42;1;1;55;1;1;0;0;1;0;0;0;0;0;1;10,6838440071694;0,939275325595241
42;1;1;34;6;1;0;1;0;0;0;0;1;0;0;9,69616575517417;0,791433078495334
42;1;1;52;4;1;0;1;0;0;0;0;0;1;0;10,2747062219157;0,956864551116842
42;1;1;55;4;0;0;1;0;0;0;0;1;0;0;9,30142344833587;0,904232705971142
42;1;1;69;3;1;0;1;0;0;0;1;0;0;0;9,59696239228287;0,814873852556909
42;1;1;49;5;1;1;0;0;0;0;0;1;0;0;9,20597370906563;0,845574310848086
42;1;0;53;3;1;0;1;0;0;0;0;0;0;1;9,51181439669635;0,923077546613242
42;0;1;66;2;1;0;1;0;0;0;0;0;0;1;10,6855304447989;0,952648527977799
42;1;1;51;3;1;0;1;0;0;0;0;1;0;0;10,1115783778907;0,882989135266024
42;1;1;62;1;1;0;0;1;0;0;0;0;1;0;9,83579740356618;0,95519218159614
42;1;1;62;4;1;0;1;0;0;0;0;0;1;0;10,5809625637018;0,972567733760096
42;1;1;31;1;0;1;0;0;0;0;0;0;0;1;9,97357316010282;0,84713795203403
42;1;1;65;1;1;0;0;0;1;0;0;1;0;0;10,3426453016108;0,887454625287294
42;1;1;63;3;1;0;1;0;0;0;0;1;0;0;8,58241897633394;0,929807089464291
42;0;1;54;2;1;0;0;0;0;1;0;0;1;0;10,0437131556649;0,953627392758982
42;0;1;47;3;1;0;1;0;0;0;0;0;1;0;9,77353704260582;0,894714562968576
42;1;1;64;1;1;1;0;0;0;0;0;0;1;0;9,8451166392098;0,962753775507702
42;1;0;46;7;1;0;1;0;0;0;0;0;1;0;9,5994442928344;0,908499938823559
42;1;1;47;3;1;0;1;0;0;0;0;0;1;0;9,75140417860874;0,944186450000562
